time_s,left_x_m,left_y_m,left_z_m,right_x_m,right_y_m,right_z_m
3.071000000001454922e+01,-3.499935260236514134e-01,-7.499986143780942305e-01,4.000047426850560361e-01,-9.435645774730876123e-04,-5.000039719769648894e-01,2.803049086018482572e-01
3.071100000001455044e+01,-3.499935269693847939e-01,-7.499986152784695603e-01,4.000047427328131122e-01,-9.435660815382655719e-04,-5.000039672336291652e-01,2.803048772300920644e-01
3.071200000001455166e+01,-3.499935279146718092e-01,-7.499986161784102379e-01,4.000047427806300293e-01,-9.435675892713428492e-04,-5.000039624918737324e-01,2.803048458443337942e-01
3.071300000001455288e+01,-3.499935288595136806e-01,-7.499986170779164851e-01,4.000047428285068429e-01,-9.435691002350338197e-04,-5.000039577515722478e-01,2.803048144460937863e-01
3.071400000001455410e+01,-3.499935298039097420e-01,-7.499986179769881911e-01,4.000047428764433310e-01,-9.435706140343592951e-04,-5.000039530126112464e-01,2.803047830367438875e-01
3.071500000001455533e+01,-3.499935307478609925e-01,-7.499986188756257999e-01,4.000047429244396047e-01,-9.435721303138189242e-04,-5.000039482748841468e-01,2.803047516175227183e-01
3.071600000001455655e+01,-3.499935316913666550e-01,-7.499986197738295335e-01,4.000047429724953862e-01,-9.435737577108242735e-04,-5.000039435652166020e-01,2.803047201103170405e-01
3.071700000001455777e+01,-3.499935326344279507e-01,-7.499986206715993919e-01,4.000047430206108423e-01,-9.435753888128554923e-04,-5.000039388571415611e-01,2.803046885890494999e-01
3.071800000001455899e+01,-3.499935335770446021e-01,-7.499986215689362634e-01,4.000047430687858618e-01,-9.435770231791540397e-04,-5.000039341505321255e-01,2.803046570552457650e-01
3.071900000001456021e+01,-3.499935345192168867e-01,-7.499986224658391487e-01,4.000047431170202783e-01,-9.435786604123468091e-04,-5.000039294452722771e-01,2.803046255102820128e-01
3.072000000001456144e+01,-3.499935354609447491e-01,-7.499986233623094911e-01,4.000047431653142027e-01,-9.435803001545464697e-04,-5.000039247412557675e-01,2.803045939554009158e-01
3.072100000001456266e+01,-3.499935364022291329e-01,-7.499986242583472906e-01,4.000047432136671910e-01,-9.435820503103965751e-04,-5.000039200650884252e-01,2.803045623136066200e-01
3.072200000001456388e+01,-3.499935373430694829e-01,-7.499986251539522142e-01,4.000047432620796872e-01,-9.435838042084095101e-04,-5.000039153905251332e-01,2.803045306576911200e-01
3.072300000001456510e+01,-3.499935382834663544e-01,-7.499986260491244838e-01,4.000047433105515249e-01,-9.435855614046972928e-04,-5.000039107174389930e-01,2.803044989891849137e-01
3.072400000001456633e+01,-3.499935392234200249e-01,-7.499986269438652098e-01,4.000047433590822599e-01,-9.435873214985075752e-04,-5.000039060457123208e-01,2.803044673094693962e-01
3.072500000001456755e+01,-3.499935401629306608e-01,-7.499986278381737259e-01,4.000047434076722253e-01,-9.435890841295348219e-04,-5.000039013752374251e-01,2.803044356197906817e-01
3.072600000001456877e+01,-3.499935411019982623e-01,-7.499986287320505873e-01,4.000047434563210880e-01,-9.435909564697447793e-04,-5.000038967324100803e-01,2.803044038442639718e-01
3.072700000001456999e+01,-3.499935420406235509e-01,-7.499986296254962381e-01,4.000047435050290701e-01,-9.435928325890775847e-04,-5.000038920911989981e-01,2.803043720545570494e-01
3.072800000001457121e+01,-3.499935429788058605e-01,-7.499986305185102342e-01,4.000047435537958940e-01,-9.435947120404498956e-04,-5.000038874514760590e-01,2.803043402522057415e-01
3.072900000001457244e+01,-3.499935439165464124e-01,-7.499986314110936858e-01,4.000047436026215042e-01,-9.435965944201880895e-04,-5.000038828131222468e-01,2.803043084385956618e-01
3.073000000001457366e+01,-3.499935448538447624e-01,-7.499986323032460378e-01,4.000047436515060673e-01,-9.435984793649647429e-04,-5.000038781760293150e-01,2.803042766149770881e-01
3.073100000001457488e+01,-3.499935457907014658e-01,-7.499986331949679563e-01,4.000047437004492501e-01,-9.436004733188174676e-04,-5.000038735663796530e-01,2.803042447065717813e-01
3.073200000001457610e+01,-3.499935467271163003e-01,-7.499986340862594414e-01,4.000047437494511082e-01,-9.436024710884581557e-04,-5.000038689583582441e-01,2.803042127839280862e-01
3.073300000001457732e+01,-3.499935476630898767e-01,-7.499986349771209371e-01,4.000047437985116972e-01,-9.436044722233236093e-04,-5.000038643518355252e-01,2.803041808485863262e-01
3.073400000001457855e+01,-3.499935485986222505e-01,-7.499986358675522213e-01,4.000047438476304618e-01,-9.436064763173740433e-04,-5.000038597466918144e-01,2.803041489019366117e-01
3.073500000001457977e+01,-3.499935495337136993e-01,-7.499986367575540713e-01,4.000047438968081792e-01,-9.436084830042913707e-04,-5.000038551428181988e-01,2.803041169452335502e-01
3.073600000001458099e+01,-3.499935504683646670e-01,-7.499986376471268201e-01,4.000047439460441834e-01,-9.436105980001295579e-04,-5.000038505661894561e-01,2.803040849048001326e-01
3.073700000001458221e+01,-3.499935514025748762e-01,-7.499986385362699126e-01,4.000047439953384187e-01,-9.436127168481849015e-04,-5.000038459912016231e-01,2.803040528500700956e-01
3.073800000001458343e+01,-3.499935523363448819e-01,-7.499986394249841259e-01,4.000047440446911073e-01,-9.436148390951047682e-04,-5.000038414177226942e-01,2.803040207825888142e-01
3.073900000001458466e+01,-3.499935532696746288e-01,-7.499986403132693491e-01,4.000047440941019161e-01,-9.436169643311231869e-04,-5.000038368456329874e-01,2.803039887037508393e-01
3.074000000001458588e+01,-3.499935542025647828e-01,-7.499986412011263592e-01,4.000047441435710116e-01,-9.436190921881422444e-04,-5.000038322748217023e-01,2.803039566148145534e-01
3.074100000001458710e+01,-3.499935551350148999e-01,-7.499986420885547123e-01,4.000047441930981718e-01,-9.436213276554222817e-04,-5.000038277310605572e-01,2.803039244432000143e-01
3.074200000001458832e+01,-3.499935560670260903e-01,-7.499986429755548523e-01,4.000047442426835076e-01,-9.436235670115707130e-04,-5.000038231889510909e-01,2.803038922572308467e-01
3.074300000001458955e+01,-3.499935569985974659e-01,-7.499986438621275564e-01,4.000047442923267971e-01,-9.436258097994601468e-04,-5.000038186483622971e-01,2.803038600584575324e-01
3.074400000001459077e+01,-3.499935579297299149e-01,-7.499986447482719365e-01,4.000047443420282067e-01,-9.436280556069202852e-04,-5.000038141091720512e-01,2.803038278482792856e-01
3.074500000001459199e+01,-3.499935588604239922e-01,-7.499986456339894358e-01,4.000047443917872370e-01,-9.436303040629388794e-04,-5.000038095712684427e-01,2.803037956279581522e-01
3.074600000001459321e+01,-3.499935597906790319e-01,-7.499986465192791663e-01,4.000047444416043874e-01,-9.436326594351035491e-04,-5.000038050602172435e-01,2.803037633260065942e-01
3.074700000001459443e+01,-3.499935607204958110e-01,-7.499986474041423490e-01,4.000047444914792139e-01,-9.436350187318649774e-04,-5.000038005508299355e-01,2.803037310096433976e-01
3.074800000001459566e+01,-3.499935616498743851e-01,-7.499986482885786510e-01,4.000047445414115499e-01,-9.436373814936775684e-04,-5.000037960429737360e-01,2.803036986804234298e-01
3.074900000001459688e+01,-3.499935625788151983e-01,-7.499986491725880722e-01,4.000047445914018396e-01,-9.436397473049779050e-04,-5.000037915365254104e-01,2.803036663397501793e-01
3.075000000001459810e+01,-3.499935635073176399e-01,-7.499986500561711678e-01,4.000047446414494168e-01,-9.436421157923390035e-04,-5.000037870313728261e-01,2.803036339888899109e-01
3.075100000001459932e+01,-3.499935644353832087e-01,-7.499986509393280487e-01,4.000047446915546701e-01,-9.436445905008188084e-04,-5.000037825528830249e-01,2.803036015574415507e-01
3.075200000001460054e+01,-3.499935653630110166e-01,-7.499986518220593812e-01,4.000047447417174329e-01,-9.436470691695161839e-04,-5.000037780760691053e-01,2.803035691115249861e-01
3.075300000001460177e+01,-3.499935662902019518e-01,-7.499986527043647211e-01,4.000047447919374832e-01,-9.436495513362175291e-04,-5.000037736007966194e-01,2.803035366526991923e-01
3.075400000001460299e+01,-3.499935672169559031e-01,-7.499986535862446235e-01,4.000047448422150431e-01,-9.436520365824138667e-04,-5.000037691269422213e-01,2.803035041823721540e-01
3.075500000001460421e+01,-3.499935681432729817e-01,-7.499986544676991995e-01,4.000047448925498350e-01,-9.436545245321038833e-04,-5.000037646543918912e-01,2.803034717018144106e-01
3.075600000001460543e+01,-3.499935690691534651e-01,-7.499986553487290042e-01,4.000047449429418034e-01,-9.436571180090683186e-04,-5.000037602083174937e-01,2.803034391417066895e-01
3.075700000001460666e+01,-3.499935699945979084e-01,-7.499986562293338155e-01,4.000047449933910038e-01,-9.436597154825650258e-04,-5.000037557639304131e-01,2.803034065670738095e-01
3.075800000001460788e+01,-3.499935709196062006e-01,-7.499986571095136334e-01,4.000047450438972696e-01,-9.436623164860713509e-04,-5.000037513210956464e-01,2.803033739794798529e-01
3.075900000001460910e+01,-3.499935718441787302e-01,-7.499986579892696792e-01,4.000047450944607674e-01,-9.436649205993852263e-04,-5.000037468796878493e-01,2.803033413803375229e-01
3.076000000001461032e+01,-3.499935727683154418e-01,-7.499986588686010647e-01,4.000047451450812752e-01,-9.436675274431191585e-04,-5.000037424395931129e-01,2.803033087709207449e-01
3.076100000001461154e+01,-3.499935736920165574e-01,-7.499986597475084560e-01,4.000047451957584044e-01,-9.436702391257337230e-04,-5.000037380257836839e-01,2.803032760829879955e-01
3.076200000001461277e+01,-3.499935746152829652e-01,-7.499986606259924082e-01,4.000047452464926545e-01,-9.436729548400503431e-04,-5.000037336136732291e-01,2.803032433804742984e-01
3.076300000001461399e+01,-3.499935755381138880e-01,-7.499986615040528104e-01,4.000047452972836926e-01,-9.436756741173397967e-04,-5.000037292031251912e-01,2.803032106649478439e-01
3.076400000001461521e+01,-3.499935764605104360e-01,-7.499986623816899955e-01,4.000047453481314630e-01,-9.436783965339548552e-04,-5.000037247940141150e-01,2.803031779378257204e-01
3.076500000001461643e+01,-3.499935773824723317e-01,-7.499986632589038527e-01,4.000047453990359658e-01,-9.436811217079475733e-04,-5.000037203862239821e-01,2.803031452003857393e-01
3.076600000001461765e+01,-3.499935783039996307e-01,-7.499986641356948258e-01,4.000047454499970345e-01,-9.436839510316048785e-04,-5.000037160045358586e-01,2.803031123854591855e-01
3.076700000001461888e+01,-3.499935792250926658e-01,-7.499986650120635812e-01,4.000047455010148356e-01,-9.436867844226613788e-04,-5.000037116245584778e-01,2.803030795558954513e-01
3.076800000001462010e+01,-3.499935801457517148e-01,-7.499986658880093415e-01,4.000047455520892026e-01,-9.436896214085402357e-04,-5.000037072461537280e-01,2.803030467132682779e-01
3.076900000001462132e+01,-3.499935810659772217e-01,-7.499986667635329951e-01,4.000047456032199689e-01,-9.436924615633945912e-04,-5.000037028691950436e-01,2.803030138589981957e-01
3.077000000001462254e+01,-3.499935819857690200e-01,-7.499986676386348750e-01,4.000047456544070235e-01,-9.436953045024558395e-04,-5.000036984935661843e-01,2.803029809943671791e-01
3.077100000001462377e+01,-3.499935829051273872e-01,-7.499986685133146480e-01,4.000047457056507549e-01,-9.436982509046648593e-04,-5.000036941438570359e-01,2.803029480532745477e-01
3.077200000001462499e+01,-3.499935838240529895e-01,-7.499986693875730914e-01,4.000047457569504417e-01,-9.437012014093804080e-04,-5.000036897958697324e-01,2.803029150974893358e-01
3.077300000001462621e+01,-3.499935847425453272e-01,-7.499986702614105383e-01,4.000047458083064722e-01,-9.437041555412674365e-04,-5.000036854494656069e-01,2.803028821285895589e-01
3.077400000001462743e+01,-3.499935856606049556e-01,-7.499986711348263224e-01,4.000047458597187910e-01,-9.437071128714467905e-04,-5.000036811045168728e-01,2.803028491480005213e-01
3.077500000001462865e+01,-3.499935865782322630e-01,-7.499986720078214431e-01,4.000047459111869541e-01,-9.437100730125790038e-04,-5.000036767609065125e-01,2.803028161570075838e-01
3.077600000001462988e+01,-3.499935874954274717e-01,-7.499986728803956781e-01,4.000047459627115165e-01,-9.437131359325938440e-04,-5.000036724430342305e-01,2.803027830905737705e-01
3.077700000001463110e+01,-3.499935884121902485e-01,-7.499986737525495828e-01,4.000047460142919231e-01,-9.437162029899900939e-04,-5.000036681268954508e-01,2.803027500093921986e-01
3.077800000001463232e+01,-3.499935893285210375e-01,-7.499986746242831570e-01,4.000047460659282850e-01,-9.437192737065738801e-04,-5.000036638123500632e-01,2.803027169150457132e-01
3.077900000001463354e+01,-3.499935902444205049e-01,-7.499986754955966228e-01,4.000047461176204355e-01,-9.437223476505135489e-04,-5.000036594992692818e-01,2.803026838089632267e-01
3.078000000001463476e+01,-3.499935911598883731e-01,-7.499986763664904243e-01,4.000047461693685968e-01,-9.437254244326828689e-04,-5.000036551875354229e-01,2.803026506924349848e-01
3.078100000001463599e+01,-3.499935920749248641e-01,-7.499986772369644505e-01,4.000047462211726024e-01,-9.437286033084253678e-04,-5.000036509013650043e-01,2.803026175014803334e-01
3.078200000001463721e+01,-3.499935929895301445e-01,-7.499986781070191455e-01,4.000047462730321191e-01,-9.437317863566600795e-04,-5.000036466169398564e-01,2.803025842957236335e-01
3.078300000001463843e+01,-3.499935939037051025e-01,-7.499986789766546202e-01,4.000047463249472579e-01,-9.437349730958936866e-04,-5.000036423341182035e-01,2.803025510767517825e-01
3.078400000001463965e+01,-3.499935948174489608e-01,-7.499986798458713189e-01,4.000047463769180744e-01,-9.437381630914565278e-04,-5.000036380527708157e-01,2.803025178459980782e-01
3.078500000001464088e+01,-3.499935957307626078e-01,-7.499986807146685752e-01,4.000047464289445687e-01,-9.437413559516584505e-04,-5.000036337727780111e-01,2.803024846047558749e-01
3.078600000001464210e+01,-3.499935966436459878e-01,-7.499986815830480547e-01,4.000047464810264630e-01,-9.437446502265078863e-04,-5.000036295181694568e-01,2.803024512900996190e-01
3.078700000001464332e+01,-3.499935975560991008e-01,-7.499986824510089800e-01,4.000047465331636465e-01,-9.437479487083740015e-04,-5.000036252653171642e-01,2.803024179605870803e-01
3.078800000001464454e+01,-3.499935984681229462e-01,-7.499986833185519064e-01,4.000047465853561190e-01,-9.437512509126548543e-04,-5.000036210140790249e-01,2.803023846178094303e-01
3.078900000001464576e+01,-3.499935993797164135e-01,-7.499986841856765007e-01,4.000047466376042138e-01,-9.437545564025089095e-04,-5.000036167643240326e-01,2.803023512632040748e-01
3.079000000001464699e+01,-3.499936002908813903e-01,-7.499986850523837623e-01,4.000047466899073756e-01,-9.437578647831061651e-04,-5.000036125159319500e-01,2.803023178980686425e-01
3.079100000001464821e+01,-3.499936012016165443e-01,-7.499986859186734689e-01,4.000047467422657155e-01,-9.437612738992587347e-04,-5.000036082927504788e-01,2.803022844605259078e-01
3.079200000001464943e+01,-3.499936021119227636e-01,-7.499986867845458427e-01,4.000047467946792334e-01,-9.437646872567893863e-04,-5.000036040713364827e-01,2.803022510080726004e-01
3.079300000001465065e+01,-3.499936030218004923e-01,-7.499986876500012167e-01,4.000047468471477630e-01,-9.437681043685426652e-04,-5.000035998515465208e-01,2.803022175423049989e-01
3.079400000001465187e+01,-3.499936039312496749e-01,-7.499986885150399241e-01,4.000047468996716371e-01,-9.437715247941312613e-04,-5.000035956332490317e-01,2.803021840646642837e-01
3.079500000001465310e+01,-3.499936048402704225e-01,-7.499986893796618537e-01,4.000047469522500232e-01,-9.437749481370980020e-04,-5.000035914163230011e-01,2.803021505764515808e-01
3.079600000001465432e+01,-3.499936057488631791e-01,-7.499986902438675607e-01,4.000047470048835874e-01,-9.437784715365625521e-04,-5.000035872244396051e-01,2.803021170168338294e-01
3.079700000001465554e+01,-3.499936066570275561e-01,-7.499986911076568230e-01,4.000047470575719410e-01,-9.437819992117353618e-04,-5.000035830343347865e-01,2.803020834422516039e-01
3.079800000001465676e+01,-3.499936075647643308e-01,-7.499986919710301958e-01,4.000047471103149732e-01,-9.437855306726715410e-04,-5.000035788458642161e-01,2.803020498543060124e-01
3.079900000001465799e+01,-3.499936084720733365e-01,-7.499986928339879011e-01,4.000047471631129059e-01,-9.437890654757120912e-04,-5.000035746588952223e-01,2.803020162544420657e-01
3.080000000001465921e+01,-3.499936093789556280e-01,-7.499986936965299389e-01,4.000047472159653505e-01,-9.437926032220718409e-04,-5.000035704733054587e-01,2.803019826439649975e-01
3.080100000001466043e+01,-3.499936102854104836e-01,-7.499986945586564202e-01,4.000047472688726957e-01,-9.437962403516866883e-04,-5.000035663125858010e-01,2.803019489630815819e-01
3.080200000001466165e+01,-3.499936111914382919e-01,-7.499986954203681222e-01,4.000047473218343863e-01,-9.437998817910589477e-04,-5.000035621536553787e-01,2.803019152671802905e-01
3.080300000001466287e+01,-3.499936120970397746e-01,-7.499986962816648228e-01,4.000047473748505888e-01,-9.438035270467985682e-04,-5.000035579963693078e-01,2.803018815578667833e-01
